client_id,amount,transaction_type,country,latitude,longitude,timestamp
C00042,2313.15,retrait,CN,-75.14073,10.349552,2025-06-10 17:42:04
C00055,46.81,virement,UK,-34.229819,133.759613,2025-05-18 17:23:04
C00128,3864.23,versement,FR,-58.229918,-110.51125,2025-05-21 19:14:04
C00200,370.77,paiement,JP,57.863816,133.821714,2025-06-11 06:10:04
C00200,518.02,paiement,UK,23.144721,-16.186854,2025-06-12 13:02:04
C00088,725.88,retrait,FR,-68.698293,-45.563612,2025-05-22 12:56:04
C00035,1035.92,retrait,US,-24.093864,156.431326,2025-05-20 22:15:04
C00196,2124.7,retrait,ES,-14.024371,-107.61171,2025-06-09 02:24:04
C00037,2450.89,retrait,ES,-29.434611,-158.853217,2025-05-20 06:35:04
C00093,3947.25,versement,UK,7.281152,120.313281,2025-06-08 12:14:04
C00050,987.31,virement,FR,-21.68156,-158.893046,2025-05-29 12:50:04
C00006,4347.85,versement,IT,89.104983,-173.414658,2025-05-22 15:00:04
C00108,4494.53,paiement,US,-85.201985,-150.295252,2025-06-01 09:33:04
C00128,3302.98,paiement,FR,41.65333,129.572873,2025-05-31 04:23:04
C00015,2187.88,retrait,FR,85.549482,-59.630415,2025-05-22 02:57:04
C00183,1601.5,retrait,FR,4.424379,-3.453385,2025-06-16 14:53:04
C00131,1752.45,paiement,IT,38.292047,143.812089,2025-05-23 10:13:04
C00136,2653.98,versement,IT,46.305682,54.426908,2025-05-18 15:31:04
C00128,2205.33,retrait,FR,-9.00511,-172.38526,2025-05-30 12:17:04
C00177,1455.66,achat,CN,-75.291503,81.985735,2025-05-26 15:51:04
C00147,1288.63,paiement,ES,-25.010459,124.975614,2025-06-05 22:52:04
C00037,3592.29,retrait,ES,12.371152,-106.611998,2025-06-03 08:40:04
C00193,1236.52,achat,JP,0.475283,47.364767,2025-05-31 23:15:04
C00076,1931.53,versement,ES,-62.981309,-96.148397,2025-05-23 10:38:04
C00196,217.78,achat,IT,27.18061,-42.029151,2025-06-14 05:50:04
C00001,4568.42,versement,DE,26.040069,-47.597438,2025-05-26 08:49:04
C00170,4553.47,retrait,ES,-81.78132,-38.94598,2025-05-24 23:43:04
C00150,3079.38,retrait,DE,-10.038887,151.753714,2025-05-21 00:31:04
C00031,3848.83,virement,IT,8.137579,-162.629535,2025-06-16 12:38:04
C00086,1758.19,versement,IT,23.70203,65.649355,2025-06-09 04:59:04
C00176,4061.39,versement,US,-55.589828,-140.926547,2025-06-07 17:27:04
C00180,803.55,versement,JP,-2.217397,-94.536181,2025-05-20 10:24:04
C00110,3098.29,paiement,ES,-77.317192,157.049564,2025-06-08 01:06:04
C00191,3466.62,retrait,ES,72.281365,-162.551647,2025-05-20 04:34:04
C00194,4737.27,achat,US,14.212099,172.874806,2025-06-03 10:50:04
C00093,2868.02,virement,ES,12.01203,-131.159304,2025-06-07 11:05:04
C00053,3680.17,retrait,IT,-33.168822,-153.367877,2025-05-27 01:17:04
C00165,3563.17,virement,DE,66.564728,172.217035,2025-05-31 17:11:04
C00114,3845.13,achat,UK,-32.769729,166.646058,2025-05-24 04:38:04
C00187,1802.21,versement,JP,-9.194524,-1.305161,2025-05-26 08:48:04
C00046,3257.06,retrait,IT,-41.042073,-144.714598,2025-06-12 16:42:04
C00003,3445.93,achat,IT,60.131062,134.125131,2025-06-02 00:14:04
C00088,723.29,versement,DE,-33.054845,114.794147,2025-06-12 12:43:04
C00146,2394.22,virement,ES,-50.624551,-160.224811,2025-05-23 18:19:04
C00036,1801.03,retrait,JP,2.137556,-135.401227,2025-05-19 19:53:04
C00074,2194.76,achat,FR,-8.316999,-167.021765,2025-06-05 09:16:04
C00098,4207.71,achat,DE,14.97413,-84.958228,2025-05-18 19:16:04
C00043,3314.59,achat,DE,-62.565689,45.172987,2025-06-15 12:18:04
C00157,4767.4,achat,IT,-60.378535,-149.616523,2025-06-02 09:50:04
C00098,4339.99,paiement,UK,-50.420948,68.238384,2025-05-26 15:08:04
C00096,2672.79,versement,CN,-47.783294,122.19276,2025-05-27 10:45:04
C00059,4157.3,virement,ES,0.668609,-83.912532,2025-06-07 13:10:04
C00126,1519.8,retrait,DE,-41.51853,177.087063,2025-05-20 22:44:04
C00026,494.39,paiement,FR,69.227882,-151.393358,2025-05-22 02:30:04
C00182,1916.57,retrait,DE,77.797522,-0.015943,2025-05-26 17:18:04
C00088,155.17,paiement,UK,-56.023669,23.198777,2025-05-23 04:30:04
C00188,3082.85,versement,UK,-33.904735,-167.579764,2025-06-12 15:29:04
C00035,2109.63,versement,UK,-5.203779,171.781338,2025-05-23 13:02:04
C00017,3260.48,achat,UK,-53.799319,-30.175637,2025-06-01 10:26:04
C00099,3511.73,virement,IT,32.985068,155.72647,2025-05-24 04:31:04
C00185,3381.24,achat,IT,-14.356231,-98.279721,2025-05-24 08:04:04
C00098,173.12,achat,ES,-38.607306,-29.55829,2025-06-07 11:00:04
C00017,785.83,achat,US,30.227569,-18.315054,2025-06-01 01:58:04
C00136,3648.0,paiement,FR,82.556162,-132.605175,2025-05-19 10:13:04
C00016,2139.18,versement,CN,63.096851,-105.503026,2025-05-22 21:16:04
C00040,676.52,retrait,CN,-41.50634,-176.246847,2025-05-22 10:26:04
C00020,3887.2,achat,FR,-23.751605,90.819928,2025-05-22 19:11:04
C00056,4229.55,paiement,JP,6.898583,98.319556,2025-06-01 22:22:04
C00186,1103.74,virement,JP,-79.155938,127.246569,2025-06-03 20:45:04
C00093,4264.79,versement,IT,-41.67232,153.738905,2025-06-06 07:25:04
C00182,2310.82,versement,CN,66.878817,-136.971088,2025-05-19 08:01:04
C00004,817.03,versement,UK,-34.543073,48.956724,2025-06-09 21:09:04
C00036,2531.79,achat,FR,-15.442198,161.641525,2025-05-18 08:51:04
C00099,721.66,virement,IT,46.577156,-146.955452,2025-05-24 07:53:04
C00031,356.46,achat,US,30.009862,129.467402,2025-06-14 12:02:04
C00181,3978.36,achat,CN,83.850534,-81.676069,2025-05-28 04:46:04
C00148,2618.51,paiement,CN,83.895963,-17.600283,2025-06-08 18:11:04
C00199,3008.88,versement,ES,73.464974,-73.106054,2025-06-05 17:29:04
C00189,4049.03,retrait,IT,54.104041,66.389961,2025-06-02 01:14:04
C00128,2973.48,retrait,JP,47.854252,35.744346,2025-05-27 10:33:04
C00193,290.62,virement,UK,84.610284,118.581388,2025-06-01 03:05:04
C00180,3486.64,retrait,FR,-3.592587,63.192835,2025-06-15 06:55:04
C00134,3210.07,achat,ES,0.010489,49.710342,2025-05-24 03:42:04
C00148,508.72,achat,IT,5.766537,171.497726,2025-05-30 23:44:04
C00144,4689.92,retrait,CN,-12.123016,26.195156,2025-05-30 17:01:04
C00187,2787.98,paiement,US,4.770811,103.281757,2025-06-12 03:55:04
C00087,1051.4,achat,UK,-37.074428,-84.404832,2025-05-18 03:36:04
C00075,2020.36,achat,FR,0.927262,116.178971,2025-05-22 17:27:04
C00015,4945.3,virement,US,19.273286,177.850124,2025-06-12 10:33:04
C00027,1854.66,virement,FR,86.579992,-93.689711,2025-06-12 00:06:04
C00168,796.57,paiement,FR,-63.485195,-19.055464,2025-05-31 19:24:04
C00079,18.53,versement,FR,-89.206101,-76.207939,2025-06-15 05:35:04
C00078,2238.73,paiement,DE,48.676316,92.100927,2025-06-01 08:15:04
C00030,2782.43,paiement,FR,-73.639937,141.548411,2025-05-21 06:14:04
C00053,3121.39,virement,DE,61.630632,-120.557817,2025-05-30 17:44:04
C00012,2355.12,achat,JP,35.438254,118.474093,2025-06-16 08:24:04
C00178,4305.08,retrait,CN,-7.945163,157.179785,2025-05-31 01:27:04
C00035,2305.59,versement,FR,-45.492872,45.584193,2025-05-27 09:49:04
C00066,671.4,paiement,CN,22.244895,93.065584,2025-05-31 06:29:04
C00047,1882.84,paiement,IT,39.179033,-84.715915,2025-05-22 06:23:04
C00003,3002.15,retrait,UK,-42.826668,179.453698,2025-06-07 20:45:04
C00107,3995.35,paiement,US,-21.233257,-7.414131,2025-06-04 00:03:04
C00163,4784.73,versement,ES,58.872085,-111.210754,2025-05-20 09:32:04
C00112,1680.17,paiement,US,-8.157906,-26.376295,2025-06-04 16:04:04
C00073,4880.86,virement,UK,-77.815061,101.741242,2025-06-16 00:07:04
C00167,3022.54,versement,JP,88.231984,119.788351,2025-05-18 02:19:04
C00085,1241.8,versement,JP,-85.215258,-105.556239,2025-06-07 09:48:04
C00166,1744.83,virement,JP,-12.435255,-133.023144,2025-06-05 07:11:04
C00189,3703.11,paiement,FR,66.766357,-101.391892,2025-06-01 21:04:04
C00070,1612.92,versement,CN,41.139772,-150.893127,2025-06-04 11:00:04
C00110,1225.28,versement,JP,-27.096859,47.146497,2025-06-12 15:21:04
C00060,294.63,retrait,IT,-9.566941,-59.692389,2025-05-27 10:57:04
C00079,3965.65,versement,ES,-5.123978,-19.768622,2025-05-31 17:45:04
C00092,4091.81,versement,US,-43.122363,-54.099677,2025-06-10 13:55:04
C00060,1747.35,versement,CN,41.526141,-42.717466,2025-06-03 03:04:04
C00099,157.94,virement,UK,-36.869799,-18.154215,2025-06-03 05:52:04
C00099,544.02,versement,CN,-80.116108,148.209522,2025-06-12 08:37:04
C00125,2904.49,achat,JP,46.811936,108.610208,2025-05-27 12:40:04
C00142,4048.8,virement,US,22.669889,51.228156,2025-05-20 00:37:04
C00021,2420.08,retrait,DE,68.087362,-67.189802,2025-05-27 23:38:04
C00127,4209.45,paiement,IT,-19.30257,141.244941,2025-06-16 04:45:04
C00069,122.66,retrait,CN,36.850426,-0.846711,2025-05-30 19:47:04
C00089,4793.95,retrait,CN,-18.785464,-52.079211,2025-06-04 04:17:04
C00175,525.35,achat,CN,66.608648,166.076335,2025-06-05 06:05:04
C00047,1406.74,virement,DE,13.361106,83.46848,2025-06-12 20:22:04
C00154,2707.55,achat,JP,-57.908845,55.778738,2025-05-21 01:14:04
C00071,1448.11,virement,US,-28.727484,-70.043477,2025-06-15 20:39:04
C00019,3143.91,virement,JP,49.476921,41.802082,2025-06-11 11:02:04
C00042,1109.73,paiement,IT,52.532208,25.561349,2025-05-19 05:30:04
C00123,2000.54,achat,FR,-12.584698,66.112549,2025-05-25 09:53:04
C00044,1453.61,versement,CN,-23.020969,-32.268784,2025-06-07 08:37:04
C00099,4743.03,virement,UK,27.3145,12.974914,2025-05-29 10:36:04
C00059,4487.97,retrait,FR,-64.826925,155.553206,2025-05-28 21:56:04
C00121,4566.58,retrait,DE,76.892417,-145.685563,2025-06-16 16:06:04
C00017,4358.44,versement,UK,-0.675574,-68.479876,2025-05-19 11:06:04
C00098,4175.57,retrait,DE,-0.68746,8.91071,2025-05-18 13:18:04
C00174,4217.31,achat,ES,87.162276,-104.516338,2025-06-16 09:38:04
C00180,3870.82,virement,CN,79.606037,124.002607,2025-05-31 11:58:04
C00171,3515.84,achat,JP,77.272808,42.056084,2025-06-16 10:37:04
C00111,2421.27,virement,US,87.410159,134.972774,2025-05-21 01:53:04
C00070,1935.17,achat,US,-68.99039,-111.226649,2025-05-20 21:31:04
C00131,2252.38,virement,CN,81.182585,23.057504,2025-05-27 01:51:04
C00106,2230.22,versement,FR,6.111072,-178.649231,2025-05-26 17:51:04
C00022,4341.07,retrait,CN,38.144733,3.821832,2025-06-05 00:21:04
C00083,2734.97,retrait,US,45.278776,-56.028528,2025-06-09 23:29:04
C00071,2944.98,paiement,DE,65.778977,-50.556795,2025-06-05 18:24:04
C00138,2290.44,virement,FR,83.799021,-32.016218,2025-05-27 23:26:04
C00019,2640.25,virement,CN,-61.081567,-179.858428,2025-05-27 01:50:04
C00001,2606.21,virement,US,-39.468973,27.921356,2025-05-20 05:07:04
C00087,1372.97,virement,DE,61.715506,-50.275469,2025-05-20 18:25:04
C00150,1867.13,versement,ES,15.8752,32.926837,2025-06-10 14:00:04
C00051,328.75,retrait,FR,79.471289,-78.513686,2025-06-09 19:42:04
C00187,4346.04,retrait,IT,-0.277189,-155.12925,2025-05-18 00:24:04
C00029,4438.01,achat,CN,-78.951956,158.327181,2025-06-01 00:58:04
C00005,4493.2,versement,UK,-0.717755,-96.92912,2025-05-29 04:46:04
C00110,4946.61,achat,UK,19.237991,46.20542,2025-06-08 00:49:04
C00115,4522.49,achat,IT,-29.266852,63.464689,2025-06-12 22:46:04
C00183,2255.53,versement,US,73.868681,94.696966,2025-05-26 22:58:04
C00193,4704.67,achat,JP,-34.358273,-141.290366,2025-05-18 14:09:04
C00119,4377.01,versement,ES,-7.481779,0.68724,2025-06-06 04:25:04
C00135,4335.6,paiement,IT,2.812362,126.607789,2025-05-27 18:44:04
C00141,2456.08,versement,DE,49.607561,136.941921,2025-05-25 07:14:04
C00121,3394.9,versement,JP,72.269236,-15.70251,2025-05-18 10:31:04
C00076,2623.77,versement,DE,-27.77141,30.893255,2025-06-07 17:37:04
C00088,1751.7,versement,JP,71.661473,-124.613258,2025-06-04 23:18:04
C00043,492.33,virement,ES,59.135895,85.092744,2025-05-26 05:32:04
C00198,1177.18,achat,ES,-67.044904,-3.12938,2025-06-01 16:01:04
C00123,3125.23,achat,IT,-84.578144,34.533514,2025-05-29 01:29:04
C00149,4578.51,paiement,DE,-28.20092,45.209866,2025-05-18 21:25:04
C00200,4601.04,retrait,IT,-14.953131,-83.248222,2025-06-14 13:49:04
C00001,3771.81,virement,FR,1.732018,-179.199314,2025-06-13 05:26:04
C00116,3894.87,versement,US,-88.921632,170.248824,2025-06-09 09:58:04
C00178,835.8,retrait,US,36.197583,12.076881,2025-06-03 12:34:04
C00114,1519.27,retrait,CN,-66.628049,-32.436252,2025-05-18 13:23:04
C00101,3192.05,retrait,UK,-75.08455,76.469124,2025-06-12 11:10:04
C00190,271.73,achat,ES,71.19184,-150.074302,2025-06-02 18:36:04
C00048,2198.0,achat,DE,-40.066716,-102.073263,2025-06-13 22:57:04
C00069,842.56,achat,US,65.208795,95.172463,2025-05-18 04:25:04
C00100,1248.28,virement,CN,39.261076,151.217168,2025-06-08 10:17:04
C00176,4362.16,virement,ES,63.563656,-115.343456,2025-06-09 00:32:04
C00025,4760.49,virement,IT,59.779087,75.229163,2025-06-03 00:34:04
C00143,4958.04,virement,UK,1.862513,158.738686,2025-05-22 18:35:04
C00129,1424.78,achat,IT,-65.42357,125.836243,2025-05-28 08:48:04
C00024,3362.56,retrait,UK,66.307734,-93.137529,2025-05-29 22:24:04
C00144,4687.49,virement,CN,-2.389063,100.295978,2025-06-10 19:13:04
C00178,3445.75,achat,JP,28.390305,155.043751,2025-06-11 08:47:04
C00196,4860.72,versement,FR,36.459597,-161.635304,2025-05-21 05:21:04
C00049,3168.63,paiement,IT,-87.893018,-155.016014,2025-06-04 00:45:04
C00082,478.7,paiement,IT,68.086539,-168.990733,2025-06-06 15:38:04
C00140,2141.7,retrait,FR,-25.250266,130.812264,2025-06-11 05:42:04
C00155,263.71,virement,FR,67.897428,-1.00057,2025-06-03 12:07:04
C00096,4501.39,versement,JP,-12.354249,-158.3321,2025-06-09 10:39:04
C00198,4234.14,virement,DE,-3.276903,24.92678,2025-05-30 21:33:04
C00011,588.74,achat,UK,81.870678,-151.724655,2025-05-28 05:43:04
C00037,4497.07,retrait,JP,-70.922024,172.212073,2025-05-30 08:22:04
C00194,2325.29,paiement,JP,-48.669981,21.911971,2025-06-03 21:02:04
C00063,2232.46,retrait,CN,-34.869862,-84.54903,2025-05-30 22:34:04
C00099,298.75,achat,UK,83.715786,170.826045,2025-05-25 09:14:04
C00054,3837.64,achat,ES,-74.027375,160.903071,2025-05-31 08:18:04
C00061,3233.71,retrait,US,23.262797,-58.985422,2025-06-14 01:14:04
C00004,376.73,virement,IT,-32.876399,-71.763035,2025-05-26 13:06:04
C00114,1237.28,achat,IT,-29.509785,32.455442,2025-05-28 18:57:04
C00192,787.51,achat,JP,-7.612002,-35.155206,2025-05-31 19:38:04
C00006,3295.78,paiement,DE,-21.640586,-179.501005,2025-06-15 20:58:04
C00156,1369.09,retrait,ES,36.418609,123.546714,2025-06-07 11:22:04
C00103,4744.22,retrait,CN,51.655573,-19.494021,2025-05-26 08:55:04
C00086,4907.63,retrait,CN,33.381487,153.736975,2025-06-07 16:00:04
C00007,1514.48,retrait,DE,14.154607,9.091136,2025-06-11 04:51:04
C00054,3361.24,virement,CN,-32.803547,126.260915,2025-06-14 19:21:04
C00156,1168.47,virement,JP,-54.40961,-12.394205,2025-05-19 13:02:04
C00041,4327.68,virement,US,-77.620607,162.827735,2025-06-14 23:49:04
C00004,410.62,paiement,JP,32.514723,-115.469579,2025-06-12 10:46:04
C00054,1133.88,paiement,CN,55.133561,161.338939,2025-06-01 18:26:04
C00065,3946.47,achat,US,-71.696162,-149.057079,2025-06-09 19:54:04
C00124,631.26,achat,CN,-53.366602,-120.237223,2025-05-24 14:01:04
C00051,3386.82,retrait,UK,-19.160633,35.709539,2025-06-08 16:30:04
C00103,3670.39,virement,FR,-86.746931,15.186257,2025-05-19 11:32:04
C00073,769.17,virement,ES,-31.664815,-18.431619,2025-06-14 02:20:04
C00103,3259.26,retrait,ES,27.495572,80.857299,2025-06-10 02:28:04
C00082,2588.17,achat,ES,-14.840062,-58.459371,2025-06-06 08:26:04
C00080,1940.99,achat,US,63.814652,-112.470536,2025-06-01 10:07:04
C00141,3415.15,achat,UK,-43.612306,87.777994,2025-06-10 16:57:04
C00066,1431.96,virement,US,11.779054,159.038402,2025-05-24 23:48:04
C00031,2838.68,versement,UK,-23.923338,-0.224225,2025-05-21 14:07:04
C00075,1878.54,versement,US,33.093268,60.388209,2025-05-19 22:33:04
C00141,975.43,retrait,ES,-16.036252,23.667392,2025-05-23 07:53:04
C00176,4458.82,retrait,US,-10.865618,137.810535,2025-06-05 06:02:04
C00138,1703.16,retrait,CN,86.012742,2.261357,2025-06-02 00:45:04
C00132,653.89,retrait,UK,89.932711,142.901351,2025-05-29 03:50:04
C00109,877.04,retrait,DE,-43.127296,138.686102,2025-06-14 18:16:04
C00182,4763.26,versement,CN,82.846494,-55.960734,2025-06-16 13:43:04
C00038,1885.99,virement,JP,-2.873494,-121.886278,2025-06-14 11:25:04
C00060,2899.74,retrait,UK,55.255556,-143.277624,2025-06-15 05:07:04
C00092,4290.18,retrait,IT,3.628977,76.587773,2025-06-04 07:49:04
C00142,2254.12,versement,JP,82.194473,-42.424478,2025-06-05 10:09:04
C00075,3773.65,virement,DE,59.821826,90.185423,2025-06-03 05:07:04
C00161,3201.9,virement,US,29.230147,11.392276,2025-06-02 00:48:04
C00120,2579.03,versement,JP,-55.271366,-61.884466,2025-05-30 01:57:04
C00013,2721.45,retrait,IT,53.212902,-132.852905,2025-05-21 21:08:04
C00099,3843.83,retrait,CN,85.786308,55.292193,2025-06-14 22:51:04
C00093,2279.42,paiement,JP,-57.980451,-93.69181,2025-05-24 21:28:04
C00031,2844.76,achat,US,80.602614,179.735557,2025-05-23 05:18:04
C00073,2953.86,achat,FR,-24.404432,-55.357706,2025-06-11 15:28:04
C00023,1639.41,versement,US,87.674527,96.275916,2025-05-30 16:05:04
C00168,2222.84,versement,JP,73.80697,101.687771,2025-05-24 10:09:04
C00004,4922.62,paiement,FR,47.642575,-36.264221,2025-06-06 05:55:04
C00043,2014.78,virement,ES,-3.436282,164.234454,2025-06-13 14:24:04
C00194,2726.59,virement,US,-78.367873,-93.177877,2025-06-04 04:19:04
C00168,4715.56,retrait,UK,-35.665849,7.684347,2025-05-29 10:48:04
C00141,626.75,versement,US,75.888064,66.199695,2025-06-10 17:18:04
C00115,333.25,virement,JP,27.025987,-95.834382,2025-05-23 07:43:04
C00042,759.96,achat,FR,0.305699,-173.20507,2025-06-12 02:28:04
C00125,1548.22,retrait,JP,-13.488956,22.31616,2025-05-26 17:23:04
C00170,4509.52,paiement,FR,-47.852097,-87.027689,2025-05-18 16:11:04
C00058,4815.02,virement,ES,-77.602241,-123.130363,2025-06-10 02:16:04
C00150,1239.43,versement,DE,66.034177,50.684914,2025-06-06 23:28:04
C00159,309.19,paiement,JP,-85.723979,-37.847781,2025-05-21 21:45:04
C00199,4756.47,paiement,ES,-37.915781,-58.19032,2025-05-31 18:46:04
C00039,411.63,achat,IT,28.154084,76.908066,2025-05-21 04:03:04
C00044,4036.9,retrait,UK,25.52015,-19.68654,2025-05-31 19:55:04
C00066,1704.62,achat,DE,-13.216647,14.863902,2025-06-08 03:26:04
C00111,4658.47,paiement,IT,-14.258942,91.851308,2025-05-24 19:03:04
C00084,779.12,paiement,DE,-44.564405,154.601647,2025-05-28 12:35:04
C00165,4317.54,achat,FR,64.140181,153.138535,2025-05-29 17:27:04
C00033,1242.24,paiement,ES,28.362536,-50.457984,2025-06-08 22:36:04
C00178,3120.82,achat,UK,-79.93228,145.721082,2025-06-03 13:29:04
C00197,1847.41,achat,JP,-55.714233,-58.226482,2025-05-22 08:07:04
C00148,2710.78,retrait,JP,-24.435793,99.559374,2025-06-10 01:49:04
C00023,2115.64,achat,JP,17.021643,18.547629,2025-05-19 18:37:04
C00160,2761.15,paiement,ES,-64.271553,22.355977,2025-06-09 17:27:04
C00010,3181.9,paiement,IT,67.159855,126.168069,2025-05-30 19:41:04
C00200,264.38,paiement,DE,3.123728,24.419912,2025-05-27 21:17:04
C00191,3452.77,versement,DE,71.245914,20.148294,2025-06-04 17:56:04
C00198,1308.42,paiement,JP,30.18504,158.680412,2025-05-31 17:48:04
C00197,3530.04,virement,US,21.900595,-172.930903,2025-05-21 21:52:04
C00049,1483.14,virement,DE,-22.958286,132.964306,2025-06-15 09:04:04
C00135,1602.06,versement,CN,25.129928,92.55385,2025-05-22 13:43:04
C00118,3178.1,achat,FR,81.044311,143.771247,2025-06-13 16:00:04
C00136,4006.34,retrait,FR,57.51588,-69.145499,2025-05-18 15:45:04
C00111,72.25,versement,ES,-84.464499,61.853069,2025-06-04 04:35:04
C00035,3008.89,retrait,UK,26.601362,-29.819063,2025-05-23 09:16:04
C00135,2760.46,versement,US,5.835715,146.265294,2025-06-06 07:42:04
C00072,1218.08,achat,CN,-28.895762,115.227418,2025-06-07 04:37:04
C00089,422.03,versement,FR,-25.738325,146.525182,2025-06-10 21:50:04
C00006,4499.0,versement,CN,80.815189,-75.993377,2025-05-27 08:50:04
C00054,3292.17,achat,CN,19.077711,-150.616227,2025-05-22 10:41:04
C00003,66.65,achat,ES,15.150161,-2.772173,2025-05-24 22:00:04
C00004,4219.82,versement,IT,-50.361608,-11.382068,2025-06-05 10:17:04
C00128,3426.8,virement,JP,44.133844,-54.650971,2025-05-27 04:22:04
C00085,1589.6,retrait,US,-79.188129,124.041846,2025-05-27 09:15:04
C00012,2509.77,retrait,ES,-65.326397,49.547719,2025-05-18 19:38:04
C00180,4165.37,paiement,ES,-31.162544,167.64149,2025-06-14 18:55:04
C00013,2813.8,paiement,US,40.840356,-84.05798,2025-05-29 20:46:04
C00052,103.71,virement,UK,74.068747,-50.52825,2025-05-26 09:54:04
C00181,2438.96,paiement,ES,-62.072646,-80.472691,2025-05-30 12:29:04
C00129,3317.89,paiement,FR,-39.036206,44.090903,2025-06-12 03:04:04
C00017,4080.14,achat,ES,83.15441,-133.699965,2025-06-09 06:04:04
C00131,483.28,versement,DE,-2.120447,148.246048,2025-06-14 17:24:04
C00152,698.13,retrait,UK,-37.749164,-20.880774,2025-05-29 23:18:04
C00002,1998.34,virement,ES,2.191804,79.178929,2025-05-31 21:02:04
C00055,3617.21,retrait,ES,-32.610213,-34.75857,2025-06-07 17:31:04
C00120,4797.29,achat,UK,-7.379652,50.909822,2025-05-19 11:44:04
C00010,1423.16,achat,DE,58.702957,169.036973,2025-06-02 06:26:04
C00181,3803.06,virement,UK,80.301225,132.660925,2025-06-03 07:50:04
C00098,208.47,paiement,DE,-67.2137,-89.280512,2025-06-01 18:00:04
C00159,4434.73,versement,UK,32.882803,106.647394,2025-06-07 19:47:04
C00018,210.06,retrait,UK,72.305607,158.67144,2025-05-18 01:35:04
C00070,2562.45,versement,JP,-34.353961,94.552609,2025-06-07 02:34:04
C00162,1120.22,virement,DE,-17.861087,-159.483231,2025-05-25 00:10:04
C00014,4228.49,paiement,ES,32.085303,127.361018,2025-05-24 01:57:04
C00044,4403.04,virement,JP,47.301644,169.437929,2025-06-08 06:45:04
C00128,1570.13,achat,FR,-34.386157,142.466869,2025-06-16 14:42:04
C00191,3987.97,versement,UK,6.30415,91.295658,2025-05-21 14:36:04
C00196,895.64,paiement,DE,1.578862,169.954723,2025-05-22 08:14:04
C00095,1183.29,versement,JP,5.200775,132.664103,2025-06-10 21:10:04
C00052,461.42,achat,JP,-11.025512,-101.039782,2025-05-30 11:13:04
C00086,2361.15,paiement,IT,-49.491969,46.621819,2025-05-23 17:35:04
C00030,476.03,versement,DE,67.50044,143.878836,2025-06-09 18:05:04
C00119,2304.31,retrait,DE,-5.642527,156.854688,2025-06-04 01:06:04
C00017,2084.31,retrait,US,73.711871,137.039254,2025-05-21 21:41:04
C00035,2038.89,versement,ES,45.673785,-33.669694,2025-05-24 05:54:04
C00172,1382.35,achat,IT,10.166052,85.336101,2025-06-09 09:46:04
C00120,1501.47,versement,ES,-65.60311,73.481997,2025-06-03 01:07:04
C00002,4498.53,versement,FR,-11.145794,-166.40732,2025-06-12 10:16:04
C00107,4111.21,virement,JP,51.100618,19.296715,2025-06-06 05:40:04
C00060,314.99,virement,DE,-39.086121,-154.861109,2025-06-09 11:39:04
C00183,4740.85,retrait,DE,-53.226684,154.879745,2025-05-21 08:11:04
C00189,1210.59,achat,UK,70.709765,-177.803085,2025-06-13 13:22:04
C00128,2708.93,achat,CN,-53.149608,-16.055243,2025-05-20 12:56:04
C00164,272.5,virement,FR,19.50383,-135.064954,2025-06-07 02:00:04
C00082,4995.96,achat,UK,76.988338,-105.508869,2025-06-12 21:19:04
C00141,3590.43,versement,US,-2.309302,-65.891214,2025-06-04 09:09:04
C00042,4183.32,virement,ES,-64.570888,-66.067629,2025-05-23 21:38:04
C00095,2007.37,versement,UK,67.578689,-62.176781,2025-06-04 13:53:04
C00151,3653.92,retrait,UK,11.354612,105.621421,2025-05-23 11:23:04
C00022,1068.07,achat,ES,-19.121428,-94.923193,2025-06-13 13:20:04
C00017,4909.4,paiement,JP,-16.828661,107.27553,2025-06-13 04:24:04
C00048,3448.81,virement,CN,-9.716874,159.499763,2025-05-19 20:01:04
C00198,2600.09,versement,CN,-46.090723,-75.807577,2025-06-08 15:43:04
C00106,1821.33,achat,US,51.9374,58.706943,2025-06-08 12:39:04
C00193,1646.27,virement,JP,48.850383,60.881346,2025-06-11 09:26:04
C00074,2252.45,paiement,CN,-38.576701,-120.359641,2025-05-19 10:28:04
C00016,4679.47,virement,JP,36.489352,-39.581911,2025-06-03 23:50:04
C00096,4327.45,paiement,US,25.233629,-93.257052,2025-06-16 06:00:04
C00157,4300.69,virement,JP,10.517187,109.930233,2025-05-29 13:58:04
C00017,3360.24,virement,DE,87.116858,-161.260924,2025-06-11 22:53:04
C00144,2367.93,paiement,FR,29.684037,-68.192324,2025-05-23 12:11:04
C00005,4895.32,versement,UK,67.792645,138.457962,2025-05-22 07:19:04
C00045,284.83,virement,FR,-23.00209,114.203685,2025-05-29 04:47:04
C00082,905.73,virement,US,-60.687413,-55.970347,2025-06-15 23:42:04
C00126,3145.5,versement,US,87.754118,50.181913,2025-06-11 01:06:04
C00185,4793.42,retrait,US,42.289527,141.531068,2025-05-26 07:17:04
C00175,953.2,retrait,US,-52.698871,29.843918,2025-05-24 10:08:04
C00195,4744.83,retrait,DE,-74.350444,117.61193,2025-06-07 10:39:04
C00072,1524.21,versement,UK,1.427336,-19.973327,2025-06-03 05:14:04
C00094,2201.97,virement,DE,74.888737,127.910249,2025-06-07 10:31:04
C00170,1782.12,virement,ES,-10.027561,-98.450119,2025-05-31 23:47:04
C00095,4784.52,versement,JP,26.248275,-176.772922,2025-06-07 13:33:04
