product_id,date,sales,price,promotion,stock
109,2023-01-15,0,14.59,0,0
109,2023-01-16,0,14.59,0,0
109,2023-01-17,0,14.59,0,0
109,2023-01-18,0,14.59,0,0
109,2023-01-19,0,14.59,0,0
109,2023-01-20,0,14.59,0,0
109,2023-01-21,0,14.59,0,0
109,2023-01-22,0,14.59,0,0
109,2023-01-23,0,14.59,0,0
109,2023-01-24,0,13.86,5,0
109,2023-01-25,0,12.4,15,0
109,2023-01-26,0,14.59,0,0
109,2023-01-27,0,13.86,5,0
109,2023-01-28,0,14.59,0,0
109,2023-01-29,0,14.59,0,0
109,2023-01-30,0,13.86,5,0
109,2023-01-31,0,14.59,0,0
109,2023-02-01,0,12.4,15,0
109,2023-02-02,0,14.59,0,0
109,2023-02-03,0,11.67,20,0
109,2023-02-04,0,12.4,15,0
109,2023-02-05,0,13.13,10,0
109,2023-02-06,0,14.59,0,0
109,2023-02-07,24,14.59,0,11
109,2023-02-08,0,14.59,0,0
109,2023-02-09,21,14.59,0,19
109,2023-02-10,16,11.67,20,3
109,2023-02-11,0,11.67,20,0
109,2023-02-12,0,14.59,0,0
109,2023-02-13,0,13.86,5,0
109,2023-02-14,0,13.13,10,0
109,2023-02-15,0,14.59,0,0
109,2023-02-16,0,13.86,5,0
109,2023-02-17,0,14.59,0,0
109,2023-02-18,0,13.13,10,0
109,2023-02-19,0,14.59,0,0
109,2023-02-20,0,14.59,0,0
109,2023-02-21,0,13.13,10,0
109,2023-02-22,0,14.59,0,0
109,2023-02-23,0,14.59,0,0
109,2023-02-24,13,11.67,20,26
109,2023-02-25,19,12.4,15,7
109,2023-02-26,0,14.59,0,0
109,2023-02-27,0,14.59,0,0
109,2023-02-28,0,14.59,0,0
109,2023-03-01,0,14.59,0,0
109,2023-03-02,0,14.59,0,0
109,2023-03-03,0,14.59,0,0
109,2023-03-04,0,12.4,15,0
109,2023-03-05,0,14.59,0,0
109,2023-03-06,0,14.59,0,0
109,2023-03-07,0,13.13,10,0
109,2023-03-08,0,14.59,0,0
109,2023-03-09,0,14.59,0,0
109,2023-03-10,0,14.59,0,0
109,2023-03-11,0,14.59,0,0
109,2023-03-12,0,14.59,0,0
109,2023-03-13,0,12.4,15,0
109,2023-03-14,0,14.59,0,0
109,2023-03-15,0,14.59,0,0
109,2023-03-16,0,11.67,20,0
109,2023-03-17,0,13.13,10,0
109,2023-03-18,0,14.59,0,0
109,2023-03-19,0,14.59,0,0
109,2023-03-20,0,14.59,0,0
109,2023-03-21,0,11.67,20,0
109,2023-03-22,0,12.4,15,0
109,2023-03-23,0,14.59,0,0
109,2023-03-24,16,14.59,0,22
109,2023-03-25,16,13.13,10,6
109,2023-03-26,17,14.59,0,11
109,2023-03-27,16,14.59,0,27
109,2023-03-28,24,14.59,0,3
109,2023-03-29,0,14.59,0,0
109,2023-03-30,0,14.59,0,0
109,2023-03-31,0,14.59,0,0
110,2023-01-01,26,25.92,0,67
110,2023-01-02,17,25.92,0,50
110,2023-01-03,31,20.74,20,19
110,2023-01-04,12,22.03,15,7
110,2023-01-05,0,25.92,0,0
110,2023-01-06,0,22.03,15,0
110,2023-01-07,0,25.92,0,0
110,2023-01-08,0,25.92,0,0
110,2023-01-09,17,24.62,5,31
110,2023-01-10,18,25.92,0,13
110,2023-01-11,0,25.92,0,0
110,2023-01-12,0,22.03,15,0
110,2023-01-13,0,24.62,5,0
110,2023-01-14,0,25.92,0,0
110,2023-01-15,0,24.62,5,0
110,2023-01-16,0,25.92,0,0
110,2023-01-17,13,25.92,0,34
110,2023-01-18,27,23.33,10,43
110,2023-01-19,13,25.92,0,50
110,2023-01-20,23,25.92,0,27
110,2023-01-21,19,23.33,10,8
110,2023-01-22,0,23.33,10,0
110,2023-01-23,0,25.92,0,0
110,2023-01-24,0,25.92,0,0
110,2023-01-25,19,23.33,10,7
110,2023-01-26,0,20.74,20,0
110,2023-01-27,12,20.74,20,12
110,2023-01-28,0,24.62,5,0
110,2023-01-29,0,25.92,0,0
110,2023-01-30,0,25.92,0,0
110,2023-01-31,0,25.92,0,0
110,2023-02-01,0,25.92,0,0
110,2023-02-02,0,25.92,0,0
110,2023-02-03,0,25.92,0,0
110,2023-02-04,0,25.92,0,0
110,2023-02-05,0,20.74,20,0
110,2023-02-06,0,25.92,0,0
110,2023-02-07,0,22.03,15,0
110,2023-02-08,0,25.92,0,0
110,2023-02-09,0,25.92,0,0
110,2023-02-10,0,22.03,15,0
110,2023-02-11,0,23.33,10,0
110,2023-02-12,0,25.92,0,0
110,2023-02-13,0,23.33,10,0
110,2023-02-14,0,25.92,0,0
110,2023-02-15,0,25.92,0,0
110,2023-02-16,0,25.92,0,0
110,2023-02-17,0,25.92,0,0
110,2023-02-18,17,25.92,0,24
110,2023-02-19,19,25.92,0,5
110,2023-02-20,0,25.92,0,0
110,2023-02-21,0,25.92,0,0
110,2023-02-22,0,25.92,0,0
110,2023-02-23,0,25.92,0,0
110,2023-02-24,0,25.92,0,0
110,2023-02-25,0,25.92,0,0
110,2023-02-26,0,23.33,10,0
110,2023-02-27,0,25.92,0,0
110,2023-02-28,0,25.92,0,0
110,2023-03-01,0,25.92,0,0
110,2023-03-02,0,25.92,0,0
110,2023-03-03,0,25.92,0,0
110,2023-03-04,0,25.92,0,0
110,2023-03-05,0,25.92,0,0
110,2023-03-06,0,24.62,5,0
110,2023-03-07,0,24.62,5,0
110,2023-03-08,0,20.74,20,0
110,2023-03-09,0,25.92,0,0
110,2023-03-10,0,22.03,15,0
110,2023-03-11,0,25.92,0,0
110,2023-03-12,0,23.33,10,0
110,2023-03-13,0,24.62,5,0
110,2023-03-14,0,25.92,0,0
110,2023-03-15,0,25.92,0,0
110,2023-03-16,0,25.92,0,0
110,2023-03-17,0,25.92,0,0
110,2023-03-18,0,23.33,10,0
110,2023-03-19,20,25.92,0,1
110,2023-03-20,0,25.92,0,0
110,2023-03-21,0,25.92,0,0
110,2023-03-22,22,25.92,0,19
110,2023-03-23,0,25.92,0,0
110,2023-03-24,0,25.92,0,0
110,2023-03-25,0,25.92,0,0
110,2023-03-26,0,20.74,20,0
110,2023-03-27,23,25.92,0,26
110,2023-03-28,18,25.92,0,8
110,2023-03-29,0,22.03,15,0
110,2023-03-30,0,25.92,0,0
110,2023-03-31,0,25.92,0,0
