client_id,amount,transaction_type,country,timestamp
C00002,1548.31,versement,FR,2025-06-17 14:05:02
C00001,347.47,paiement,IT,2025-06-14 14:05:02
C00002,781.59,achat,FR,2025-05-24 14:05:02
C00001,1532.74,paiement,ES,2025-06-14 14:05:02
C00002,929.94,versement,IT,2025-05-18 14:05:02
C00001,471.26,paiement,DE,2025-05-28 14:05:02
C00572,1791.38,virement,DE,2025-06-06 14:05:02
C00002,736.89,versement,FR,2025-06-15 14:05:02
C00001,23.16,virement,ES,2025-05-22 14:05:02
C00002,412.4,achat,IT,2025-06-02 14:05:02
C00222,158.21,retrait,DE,2025-06-14 14:05:02
C00001,925.92,paiement,ES,2025-05-19 14:05:02
C00001,764.32,virement,FR,2025-06-09 14:05:02
C00002,1809.16,retrait,IT,2025-06-08 14:05:02
C00002,1611.45,retrait,DE,2025-06-16 14:05:02
C00002,80.27,versement,DE,2025-06-16 14:05:02
C00306,979.81,versement,DE,2025-06-05 14:05:02
C00002,1818.39,versement,IT,2025-05-31 14:05:02
C00002,561.66,versement,DE,2025-06-08 14:05:02
C00002,811.24,paiement,ES,2025-05-26 14:05:02
C00240,1276.02,versement,DE,2025-06-02 14:05:02
C00564,586.65,paiement,ES,2025-05-29 14:05:02
C00001,1270.7,versement,DE,2025-05-23 14:05:02
C00001,226.47,virement,FR,2025-06-03 14:05:02
C00001,1704.73,virement,IT,2025-05-31 14:05:02
C00002,1702.34,retrait,ES,2025-06-14 14:05:02
C00002,683.12,paiement,FR,2025-06-03 14:05:02
C00002,1610.05,achat,IT,2025-05-20 14:05:02
C00001,814.09,achat,DE,2025-05-29 14:05:02
C00001,1378.05,achat,DE,2025-05-29 14:05:02
C00188,393.2,paiement,FR,2025-05-24 14:05:02
C00001,1303.59,achat,FR,2025-05-19 14:05:02
C00002,1231.83,versement,FR,2025-06-03 14:05:02
C00001,555.55,retrait,DE,2025-06-15 14:05:02
C00615,1838.92,retrait,ES,2025-06-05 14:05:02
C00001,1973.43,retrait,ES,2025-06-07 14:05:02
C00002,747.25,retrait,FR,2025-06-14 14:05:02
C00935,28.79,achat,ES,2025-06-12 14:05:02
C00001,1056.31,retrait,FR,2025-05-20 14:05:02
C00002,804.8,retrait,IT,2025-05-23 14:05:02
C00002,1908.56,virement,DE,2025-05-30 14:05:02
C00001,1163.21,versement,IT,2025-05-26 14:05:02
C00001,101.9,achat,FR,2025-05-19 14:05:02
C00001,639.31,versement,ES,2025-06-12 14:05:02
C00664,862.52,paiement,DE,2025-05-20 14:05:02
C00002,465.99,achat,IT,2025-05-18 14:05:02
C00002,617.89,paiement,IT,2025-06-13 14:05:02
C00002,626.59,paiement,FR,2025-06-17 14:05:02
C00001,781.98,virement,ES,2025-06-04 14:05:02
C00983,146.99,paiement,ES,2025-05-27 14:05:02
C00002,307.13,paiement,FR,2025-06-06 14:05:02
C00001,466.19,paiement,ES,2025-05-28 14:05:02
C00002,202.61,virement,FR,2025-06-11 14:05:02
C00462,1780.8,paiement,FR,2025-05-20 14:05:02
C00760,548.62,retrait,FR,2025-05-26 14:05:02
C00002,401.05,retrait,FR,2025-06-08 14:05:02
C00002,192.31,versement,ES,2025-06-07 14:05:02
C00001,382.64,virement,ES,2025-06-17 14:05:02
C00252,786.32,retrait,ES,2025-05-21 14:05:02
C00001,1450.3,paiement,IT,2025-06-09 14:05:02
C00002,1197.8,virement,IT,2025-06-12 14:05:02
C00002,255.01,virement,FR,2025-05-30 14:05:02
C00001,1820.01,achat,DE,2025-06-02 14:05:02
C00002,1072.06,paiement,ES,2025-06-17 14:05:02
C00001,1134.71,paiement,DE,2025-05-22 14:05:02
C00002,192.43,paiement,DE,2025-05-26 14:05:02
C00002,567.89,virement,FR,2025-06-03 14:05:02
C00001,1655.3,retrait,FR,2025-05-27 14:05:02
C00001,1447.02,retrait,FR,2025-05-22 14:05:02
C00001,1581.43,retrait,IT,2025-06-07 14:05:02
C00001,489.26,virement,FR,2025-06-12 14:05:02
C00001,1839.52,versement,DE,2025-06-10 14:05:02
C00001,1829.4,versement,IT,2025-06-08 14:05:02
C00001,1624.92,versement,ES,2025-06-16 14:05:02
C00001,1432.97,virement,IT,2025-06-15 14:05:02
C00002,1772.84,retrait,ES,2025-05-29 14:05:02
C00002,435.69,achat,DE,2025-05-29 14:05:02
C00002,384.08,versement,FR,2025-05-25 14:05:02
C00002,1226.97,paiement,ES,2025-05-28 14:05:02
C00129,1368.24,achat,FR,2025-05-30 14:05:02
C00002,577.07,retrait,FR,2025-06-02 14:05:02
C00002,894.73,paiement,ES,2025-05-21 14:05:02
C00001,51.76,virement,ES,2025-06-06 14:05:02
C00002,1720.46,virement,DE,2025-06-13 14:05:02
C00001,383.86,versement,ES,2025-06-10 14:05:02
C00002,708.68,virement,DE,2025-06-05 14:05:02
C00214,1306.13,retrait,DE,2025-06-01 14:05:02
C00001,1098.22,achat,IT,2025-06-05 14:05:02
C00002,1521.16,achat,ES,2025-06-06 14:05:02
C00001,258.63,achat,IT,2025-05-29 14:05:02
C00002,1135.94,versement,IT,2025-06-03 14:05:02
C00253,110.7,paiement,DE,2025-05-20 14:05:02
C00001,626.14,achat,ES,2025-06-04 14:05:02
C00001,1494.19,virement,IT,2025-05-28 14:05:02
C00001,1637.92,paiement,ES,2025-06-04 14:05:02
C00002,939.0,versement,DE,2025-05-25 14:05:02
C00002,761.79,paiement,DE,2025-05-26 14:05:02
C00001,219.04,retrait,DE,2025-06-11 14:05:02
C00001,1930.7,achat,FR,2025-06-12 14:05:02
C00001,728.31,virement,IT,2025-06-03 14:05:02
C00001,1362.08,versement,DE,2025-05-25 14:05:02
C00002,1232.86,retrait,DE,2025-06-12 14:05:02
C00001,1437.99,achat,DE,2025-06-15 14:05:02
C00001,1053.32,versement,IT,2025-06-10 14:05:02
C00001,784.58,versement,ES,2025-06-10 14:05:02
C00856,1306.25,virement,FR,2025-06-17 14:05:02
C00002,88.88,virement,FR,2025-05-28 14:05:02
C00002,1579.08,virement,ES,2025-06-04 14:05:02
C00001,85.05,paiement,ES,2025-05-31 14:05:02
C00001,434.17,paiement,FR,2025-06-16 14:05:02
C00931,721.79,paiement,FR,2025-05-27 14:05:02
C00002,1350.47,versement,FR,2025-05-20 14:05:02
C00338,1170.9,virement,IT,2025-05-31 14:05:02
C00002,1221.63,paiement,ES,2025-05-25 14:05:02
C00002,1298.83,versement,DE,2025-05-20 14:05:02
C00001,388.5,virement,IT,2025-05-30 14:05:02
C00002,950.46,versement,FR,2025-05-29 14:05:02
C00175,204.47,paiement,ES,2025-06-11 14:05:02
C00001,882.92,paiement,DE,2025-06-15 14:05:02
C00002,1360.14,retrait,DE,2025-05-18 14:05:02
C00002,1267.31,achat,FR,2025-05-31 14:05:02
C00715,1629.82,achat,DE,2025-05-22 14:05:02
C00001,1512.56,retrait,FR,2025-05-27 14:05:02
C00002,388.42,achat,DE,2025-06-09 14:05:02
C00002,1255.3,retrait,DE,2025-05-21 14:05:02
C00578,1505.97,retrait,ES,2025-06-09 14:05:02
C00002,602.31,retrait,ES,2025-06-12 14:05:02
C00001,199.98,retrait,DE,2025-06-15 14:05:02
C00001,471.8,paiement,DE,2025-05-26 14:05:02
C00001,140.32,versement,FR,2025-05-18 14:05:02
C00001,1099.01,versement,DE,2025-06-11 14:05:02
C00002,1386.62,versement,DE,2025-05-29 14:05:02
C00002,181.74,versement,FR,2025-05-25 14:05:02
C00002,638.69,paiement,FR,2025-05-27 14:05:02
C00001,1856.81,achat,FR,2025-06-06 14:05:02
C00001,1432.67,versement,FR,2025-06-13 14:05:02
C00002,1826.2,retrait,IT,2025-05-22 14:05:02
C00002,1329.73,achat,FR,2025-05-22 14:05:02
C00001,427.79,retrait,FR,2025-06-16 14:05:02
C00001,1411.17,paiement,DE,2025-06-15 14:05:02
C00001,1613.57,paiement,ES,2025-06-17 14:05:02
C00002,1465.49,retrait,IT,2025-05-26 14:05:02
C00913,522.4,achat,IT,2025-05-23 14:05:02
C00002,1908.06,retrait,ES,2025-06-12 14:05:02
C00001,1885.93,virement,DE,2025-05-22 14:05:02
C00001,943.69,achat,IT,2025-05-22 14:05:02
C00002,217.89,retrait,DE,2025-05-27 14:05:02
C00001,1698.3,versement,DE,2025-06-17 14:05:02
C00001,1439.56,retrait,FR,2025-05-24 14:05:02
C00001,1428.43,virement,ES,2025-06-10 14:05:02
C00001,213.91,virement,DE,2025-05-22 14:05:02
C00001,695.47,achat,FR,2025-06-09 14:05:02
C00158,1138.31,achat,DE,2025-05-24 14:05:02
C00002,976.36,retrait,ES,2025-06-04 14:05:02
C00001,1517.51,paiement,ES,2025-05-22 14:05:02
C00020,1543.39,retrait,IT,2025-06-08 14:05:02
C00001,208.12,paiement,DE,2025-06-04 14:05:02
C00816,1961.11,virement,ES,2025-05-25 14:05:02
C00001,1678.99,retrait,ES,2025-06-02 14:05:02
C00001,1046.3,achat,FR,2025-05-21 14:05:02
C00001,822.38,achat,IT,2025-06-11 14:05:02
C00002,150.93,paiement,DE,2025-06-17 14:05:02
C00001,596.74,paiement,FR,2025-06-12 14:05:02
C00001,1218.98,versement,DE,2025-06-01 14:05:02
C00001,1663.31,versement,IT,2025-05-25 14:05:02
C00001,1908.47,virement,ES,2025-05-29 14:05:02
C00170,53.11,achat,FR,2025-06-11 14:05:02
C00038,814.2,retrait,DE,2025-06-10 14:05:02
C00217,357.88,versement,FR,2025-06-10 14:05:02
C00002,1227.47,virement,FR,2025-06-13 14:05:02
C00001,1972.15,paiement,IT,2025-06-05 14:05:02
C00067,1000.01,achat,ES,2025-06-10 14:05:02
C00002,926.3,retrait,IT,2025-06-10 14:05:02
C00703,1630.5,versement,DE,2025-06-10 14:05:02
C00001,1710.82,achat,ES,2025-06-06 14:05:02
C00573,428.68,retrait,ES,2025-05-18 14:05:02
C00001,716.03,retrait,IT,2025-06-16 14:05:02
C00001,751.07,paiement,ES,2025-05-23 14:05:02
C00526,841.84,achat,DE,2025-06-13 14:05:02
C00001,608.61,virement,IT,2025-06-01 14:05:02
C00001,362.38,versement,FR,2025-05-26 14:05:02
C00002,636.07,retrait,IT,2025-06-03 14:05:02
C00001,1100.8,versement,IT,2025-06-02 14:05:02
C00002,1412.49,paiement,IT,2025-06-04 14:05:02
C00001,538.23,virement,IT,2025-05-24 14:05:02
C00002,682.74,achat,DE,2025-06-17 14:05:02
C00002,1666.51,achat,FR,2025-05-20 14:05:02
C00002,1772.05,paiement,FR,2025-06-08 14:05:02
C00599,776.49,achat,ES,2025-05-19 14:05:02
C00858,1616.4,achat,IT,2025-05-27 14:05:02
C00605,1264.01,versement,FR,2025-06-13 14:05:02
C00001,561.87,achat,ES,2025-06-12 14:05:02
C00001,766.86,versement,DE,2025-06-13 14:05:02
C00002,848.92,paiement,IT,2025-06-14 14:05:02
C00002,275.71,versement,IT,2025-05-30 14:05:02
C00002,792.34,achat,IT,2025-05-22 14:05:02
C00001,139.32,achat,IT,2025-06-11 14:05:02
C00001,921.93,paiement,DE,2025-06-02 14:05:02
C00012,1868.55,paiement,FR,2025-05-25 14:05:02
C00001,1563.9,versement,DE,2025-06-16 14:05:02
C00001,473.31,paiement,DE,2025-05-21 14:05:02
C00001,375.04,retrait,FR,2025-05-23 14:05:02
C00001,1090.46,retrait,IT,2025-06-15 14:05:02
C00002,1537.22,paiement,FR,2025-06-06 14:05:02
C00001,180.76,versement,ES,2025-06-14 14:05:02
C00532,1252.4,achat,IT,2025-06-13 14:05:02
C00001,1102.18,virement,FR,2025-05-28 14:05:02
C00002,1318.26,paiement,ES,2025-05-29 14:05:02
C00002,1873.96,paiement,FR,2025-05-26 14:05:02
C00391,1028.64,versement,FR,2025-06-10 14:05:02
C00971,201.29,virement,ES,2025-06-06 14:05:02
C00001,811.64,retrait,DE,2025-05-19 14:05:02
C00002,1572.85,achat,FR,2025-06-05 14:05:02
C00001,70.76,versement,FR,2025-05-18 14:05:02
C00001,33.89,retrait,IT,2025-06-09 14:05:02
C00001,1725.0,retrait,DE,2025-05-30 14:05:02
C00001,340.09,achat,FR,2025-05-24 14:05:02
C00001,1407.32,retrait,ES,2025-05-25 14:05:02
C00001,1067.38,achat,FR,2025-05-29 14:05:02
C00002,696.89,retrait,ES,2025-06-01 14:05:02
C00002,1503.85,virement,IT,2025-05-26 14:05:02
C00001,924.3,retrait,ES,2025-06-03 14:05:02
C00001,63.4,virement,ES,2025-06-09 14:05:02
C00001,1325.15,virement,DE,2025-06-01 14:05:02
C00641,131.53,achat,IT,2025-05-30 14:05:02
C00001,589.77,retrait,DE,2025-05-26 14:05:02
C00001,707.43,paiement,DE,2025-06-13 14:05:02
C00001,1292.15,retrait,ES,2025-06-10 14:05:02
C00001,1505.92,versement,DE,2025-05-27 14:05:02
C00001,1570.57,retrait,IT,2025-06-06 14:05:02
C00001,817.95,achat,IT,2025-06-11 14:05:02
C00001,378.75,paiement,FR,2025-06-07 14:05:02
C00593,1920.66,retrait,ES,2025-06-11 14:05:02
C00001,188.54,paiement,DE,2025-06-14 14:05:02
C00001,1220.06,retrait,FR,2025-05-27 14:05:02
C00001,973.01,paiement,FR,2025-05-22 14:05:02
C00002,268.48,achat,FR,2025-05-26 14:05:02
C00001,75.35,achat,FR,2025-05-25 14:05:02
C00001,1466.22,paiement,ES,2025-05-20 14:05:02
C00002,1783.86,achat,FR,2025-06-16 14:05:02
C00002,1962.85,retrait,DE,2025-05-24 14:05:02
C00002,1324.77,versement,FR,2025-05-24 14:05:02
C00655,1244.25,retrait,DE,2025-05-22 14:05:02
C00287,728.43,retrait,DE,2025-06-05 14:05:02
C00002,1460.28,paiement,DE,2025-05-21 14:05:02
C00001,909.4,paiement,FR,2025-05-26 14:05:02
C00002,1059.33,retrait,ES,2025-06-01 14:05:02
C00205,1469.58,achat,FR,2025-05-23 14:05:02
C00143,1932.09,paiement,IT,2025-06-14 14:05:02
C00747,669.97,retrait,DE,2025-05-20 14:05:02
C00002,786.06,achat,DE,2025-05-23 14:05:02
C00002,366.72,versement,ES,2025-05-24 14:05:02
C00001,1557.46,versement,IT,2025-06-09 14:05:02
C00001,1061.71,paiement,ES,2025-05-28 14:05:02
C00001,976.41,paiement,IT,2025-06-04 14:05:02
C00002,1054.65,virement,DE,2025-05-29 14:05:02
C00002,718.97,versement,IT,2025-06-02 14:05:02
C00001,1474.67,achat,FR,2025-05-18 14:05:02
C00789,886.29,versement,DE,2025-06-02 14:05:02
C00001,860.69,versement,ES,2025-05-30 14:05:02
C00001,1594.17,retrait,DE,2025-05-25 14:05:02
C00224,1807.9,versement,DE,2025-06-07 14:05:02
C00419,1303.64,paiement,DE,2025-06-17 14:05:02
C00001,1464.01,achat,DE,2025-06-02 14:05:02
C00002,216.79,versement,IT,2025-05-21 14:05:02
C00572,1498.82,paiement,DE,2025-06-05 14:05:02
C00001,439.56,versement,DE,2025-06-05 14:05:02
C00001,35.68,retrait,IT,2025-06-14 14:05:02
C00002,1325.43,versement,ES,2025-06-02 14:05:02
C00002,1410.33,retrait,ES,2025-05-19 14:05:02
C00001,888.22,achat,DE,2025-05-28 14:05:02
C00002,1065.81,paiement,DE,2025-06-01 14:05:02
C00001,71.59,paiement,FR,2025-05-31 14:05:02
C00001,172.07,retrait,DE,2025-05-25 14:05:02
C00002,656.1,virement,IT,2025-05-22 14:05:02
C00001,444.36,retrait,FR,2025-05-20 14:05:02
C00001,1940.47,paiement,DE,2025-06-10 14:05:02
C00321,1636.88,retrait,ES,2025-06-16 14:05:02
C00001,1789.88,retrait,DE,2025-06-01 14:05:02
C00378,1127.06,paiement,FR,2025-05-20 14:05:02
C00001,295.16,retrait,ES,2025-06-12 14:05:02
C00001,79.78,achat,FR,2025-06-10 14:05:02
C00002,1141.55,paiement,FR,2025-05-21 14:05:02
C00001,1360.96,virement,ES,2025-06-04 14:05:02
C00001,184.52,paiement,DE,2025-05-27 14:05:02
C00002,1288.82,versement,DE,2025-06-02 14:05:02
C00219,1345.76,versement,DE,2025-05-28 14:05:02
C00212,1627.72,paiement,ES,2025-05-23 14:05:02
C00001,504.87,retrait,ES,2025-06-01 14:05:02
C00437,402.05,achat,IT,2025-06-14 14:05:02
C00002,1122.09,versement,FR,2025-06-17 14:05:02
C00001,1388.83,achat,DE,2025-06-10 14:05:02
C00001,203.49,achat,DE,2025-06-11 14:05:02
C00297,1571.74,paiement,ES,2025-06-07 14:05:02
C00001,1274.82,retrait,ES,2025-05-20 14:05:02
C00023,1593.45,achat,DE,2025-06-14 14:05:02
C00001,895.03,achat,FR,2025-06-11 14:05:02
C00001,1176.05,retrait,ES,2025-05-21 14:05:02
C00001,378.04,virement,DE,2025-06-13 14:05:02
C00002,617.47,virement,IT,2025-05-19 14:05:02
C00001,1962.79,versement,FR,2025-06-17 14:05:02
C00001,793.11,retrait,FR,2025-05-28 14:05:02
C00648,477.73,retrait,IT,2025-05-18 14:05:02
C00002,223.51,retrait,IT,2025-05-23 14:05:02
C00001,1139.22,versement,FR,2025-06-09 14:05:02
C00002,1581.63,versement,IT,2025-06-04 14:05:02
C00608,142.72,achat,FR,2025-05-30 14:05:02
C00017,1354.98,retrait,DE,2025-06-10 14:05:02
C00002,1308.72,virement,FR,2025-06-09 14:05:02
C00001,1469.12,virement,IT,2025-06-16 14:05:02
C00001,1449.08,virement,DE,2025-05-28 14:05:02
C00001,670.01,retrait,ES,2025-05-23 14:05:02
C00985,876.22,versement,IT,2025-06-06 14:05:02
C00002,1400.48,achat,DE,2025-06-09 14:05:02
C00002,1640.59,achat,ES,2025-06-04 14:05:02
C00001,1040.01,virement,ES,2025-06-15 14:05:02
C00001,1957.75,retrait,IT,2025-05-28 14:05:02
C00002,724.12,virement,DE,2025-05-24 14:05:02
C00002,1132.16,virement,FR,2025-05-25 14:05:02
C00001,615.43,retrait,DE,2025-05-26 14:05:02
C00002,1576.85,retrait,IT,2025-06-08 14:05:02
C00002,264.97,virement,DE,2025-06-02 14:05:02
C00001,879.66,retrait,FR,2025-05-18 14:05:02
C00001,1930.36,virement,DE,2025-05-23 14:05:02
C00001,680.12,retrait,IT,2025-06-07 14:05:02
C00001,11.4,versement,IT,2025-05-27 14:05:02
C00001,1203.78,virement,ES,2025-05-24 14:05:02
C00001,1864.96,retrait,FR,2025-06-09 14:05:02
C00001,632.25,retrait,IT,2025-05-18 14:05:02
C00001,535.55,virement,FR,2025-06-14 14:05:02
C00001,657.34,versement,IT,2025-05-28 14:05:02
C00002,827.68,versement,IT,2025-06-05 14:05:02
C00001,1843.18,achat,IT,2025-05-30 14:05:02
C00002,1842.24,virement,FR,2025-06-14 14:05:02
C00294,76.79,virement,FR,2025-05-28 14:05:02
C00002,1071.18,virement,DE,2025-06-17 14:05:02
C00001,1749.48,virement,ES,2025-06-02 14:05:02
C00002,928.78,paiement,DE,2025-05-29 14:05:02
C00247,347.53,achat,IT,2025-06-03 14:05:02
C00001,919.54,retrait,DE,2025-05-26 14:05:02
C00001,1776.48,retrait,DE,2025-05-30 14:05:02
C00779,1729.04,versement,IT,2025-06-15 14:05:02
C00001,285.74,virement,FR,2025-06-10 14:05:02
C00249,1121.07,virement,IT,2025-05-28 14:05:02
C00001,1360.84,achat,IT,2025-06-12 14:05:02
C00001,314.45,retrait,IT,2025-05-21 14:05:02
C00001,147.84,retrait,FR,2025-06-08 14:05:02
C00001,590.54,virement,DE,2025-05-18 14:05:02
C00001,447.26,versement,IT,2025-06-09 14:05:02
C00759,1645.5,versement,DE,2025-06-03 14:05:02
C00001,1945.83,achat,ES,2025-05-19 14:05:02
C00001,1003.52,paiement,IT,2025-05-20 14:05:02
C00001,37.2,virement,FR,2025-05-20 14:05:02
C00001,387.3,virement,ES,2025-06-07 14:05:02
C00002,1297.14,retrait,ES,2025-05-21 14:05:02
C00002,1340.26,virement,ES,2025-06-01 14:05:02
C00001,851.71,versement,FR,2025-06-11 14:05:02
C00002,1681.03,retrait,IT,2025-05-29 14:05:02
C00002,126.48,achat,DE,2025-06-14 14:05:02
C00001,1358.48,versement,IT,2025-06-10 14:05:02
C00767,999.49,retrait,FR,2025-06-08 14:05:02
C00001,1612.02,achat,IT,2025-05-27 14:05:02
C00002,531.26,achat,ES,2025-06-16 14:05:02
C00001,1220.95,achat,IT,2025-05-22 14:05:02
C00002,710.3,achat,ES,2025-06-08 14:05:02
C00002,1462.02,versement,IT,2025-05-27 14:05:02
C00001,980.1,paiement,FR,2025-05-18 14:05:02
C00001,1016.62,achat,DE,2025-05-31 14:05:02
C00001,1309.45,achat,DE,2025-05-25 14:05:02
C00002,798.24,virement,DE,2025-06-11 14:05:02
C00001,1592.89,achat,ES,2025-06-09 14:05:02
C00001,1915.28,versement,DE,2025-06-17 14:05:02
C00404,1025.63,retrait,IT,2025-05-30 14:05:02
C00001,1922.29,virement,FR,2025-05-28 14:05:02
C00001,812.2,versement,DE,2025-05-29 14:05:02
C00533,698.75,retrait,DE,2025-05-19 14:05:02
C00400,820.39,virement,DE,2025-06-03 14:05:02
C00604,364.52,achat,FR,2025-06-06 14:05:02
C00001,1708.18,retrait,DE,2025-06-08 14:05:02
C00274,438.83,achat,DE,2025-06-09 14:05:02
C00002,1139.79,achat,ES,2025-05-26 14:05:02
C00002,47.22,versement,DE,2025-05-29 14:05:02
C00002,1755.9,achat,ES,2025-05-23 14:05:02
C00002,1574.71,achat,IT,2025-06-11 14:05:02
C00001,1564.21,achat,DE,2025-05-23 14:05:02
C00001,1531.68,achat,IT,2025-05-22 14:05:02
C00342,1785.12,paiement,IT,2025-06-12 14:05:02
C00002,1864.61,virement,IT,2025-06-10 14:05:02
C00001,1170.89,versement,IT,2025-06-12 14:05:02
C00001,711.8,virement,ES,2025-06-11 14:05:02
C00001,15.62,achat,DE,2025-06-02 14:05:02
C00001,32.62,virement,DE,2025-06-11 14:05:02
C00001,644.57,virement,FR,2025-05-26 14:05:02
C00001,25.78,virement,ES,2025-06-09 14:05:02
C00441,1553.13,achat,IT,2025-05-19 14:05:02
C00148,1142.47,achat,IT,2025-06-01 14:05:02
C00002,1171.8,versement,ES,2025-06-05 14:05:02
C00002,433.87,achat,DE,2025-06-03 14:05:02
C00001,132.09,retrait,FR,2025-05-28 14:05:02
C00001,899.29,virement,IT,2025-05-19 14:05:02
C00001,672.04,virement,FR,2025-06-01 14:05:02
C00002,547.44,retrait,IT,2025-05-25 14:05:02
C00001,909.14,achat,ES,2025-06-03 14:05:02
C00001,1403.48,achat,ES,2025-05-31 14:05:02
C00157,1271.41,virement,DE,2025-05-28 14:05:02
C00002,1150.3,achat,IT,2025-05-19 14:05:02
C00002,1345.73,retrait,IT,2025-06-05 14:05:02
C00673,1369.25,achat,ES,2025-06-12 14:05:02
C00002,1872.62,achat,IT,2025-06-15 14:05:02
C00002,1329.08,achat,ES,2025-06-17 14:05:02
C00111,444.83,paiement,FR,2025-05-24 14:05:02
C00002,1164.49,versement,ES,2025-06-05 14:05:02
C00002,721.22,versement,FR,2025-06-10 14:05:02
C00001,1641.8,achat,DE,2025-06-16 14:05:02
C00002,1518.9,versement,FR,2025-05-19 14:05:02
C00001,1044.86,paiement,DE,2025-06-13 14:05:02
C00791,924.94,versement,DE,2025-06-12 14:05:02
C00001,272.1,achat,DE,2025-06-02 14:05:02
C00001,1434.81,retrait,FR,2025-06-06 14:05:02
C00001,761.99,virement,IT,2025-06-09 14:05:02
C00582,572.01,achat,FR,2025-06-02 14:05:02
C00002,1404.86,retrait,DE,2025-06-07 14:05:02
C00459,1460.69,retrait,IT,2025-06-11 14:05:02
C00002,401.89,paiement,ES,2025-06-08 14:05:02
C00002,840.46,retrait,DE,2025-06-15 14:05:02
C00002,1092.63,virement,IT,2025-06-15 14:05:02
C00001,1947.45,paiement,DE,2025-05-21 14:05:02
C00001,104.98,virement,FR,2025-05-31 14:05:02
C00001,1952.5,achat,FR,2025-05-27 14:05:02
C00527,1929.49,virement,ES,2025-05-19 14:05:02
C00001,1467.12,retrait,DE,2025-05-25 14:05:02
C00001,1707.13,achat,FR,2025-05-25 14:05:02
C00001,1687.71,versement,IT,2025-05-23 14:05:02
C00001,1447.96,versement,FR,2025-06-12 14:05:02
C00001,425.6,paiement,ES,2025-05-28 14:05:02
C00002,1302.86,virement,IT,2025-06-09 14:05:02
C00001,241.38,achat,DE,2025-05-19 14:05:02
C00002,964.21,versement,DE,2025-05-18 14:05:02
C00001,1899.74,virement,IT,2025-05-31 14:05:02
C00002,1167.53,retrait,FR,2025-06-12 14:05:02
C00937,1649.27,paiement,FR,2025-06-13 14:05:02
C00001,858.45,virement,FR,2025-05-26 14:05:02
C00001,1546.4,achat,DE,2025-05-22 14:05:02
C00570,1080.85,achat,ES,2025-05-25 14:05:02
C00001,1298.89,achat,FR,2025-05-24 14:05:02
C00001,133.9,versement,FR,2025-06-03 14:05:02
C00002,727.75,retrait,FR,2025-06-15 14:05:02
C00988,1430.26,versement,FR,2025-06-12 14:05:02
C00001,1916.68,paiement,DE,2025-05-18 14:05:02
C00001,362.68,retrait,ES,2025-06-08 14:05:02
C00147,993.02,virement,DE,2025-05-26 14:05:02
C00001,457.29,achat,DE,2025-05-19 14:05:02
C00002,1020.22,retrait,DE,2025-06-10 14:05:02
C00162,1460.44,retrait,ES,2025-06-01 14:05:02
C00082,20.08,paiement,FR,2025-06-16 14:05:02
C00002,1556.99,versement,FR,2025-05-29 14:05:02
C00002,316.13,achat,IT,2025-06-16 14:05:02
C00002,197.34,versement,ES,2025-05-27 14:05:02
C00608,179.6,retrait,DE,2025-06-08 14:05:02
C00079,133.6,paiement,IT,2025-06-08 14:05:02
C00002,1743.55,versement,DE,2025-06-11 14:05:02
C00001,772.78,retrait,DE,2025-05-21 14:05:02
C00001,1152.16,retrait,ES,2025-06-14 14:05:02
C00001,704.62,versement,DE,2025-06-14 14:05:02
C00001,1972.14,versement,ES,2025-06-06 14:05:02
C00001,1634.96,versement,IT,2025-06-04 14:05:02
C00001,1259.95,retrait,IT,2025-05-28 14:05:02
C00002,1294.34,versement,DE,2025-06-06 14:05:02
C00002,129.18,paiement,FR,2025-05-30 14:05:02
C00002,1425.06,retrait,DE,2025-06-13 14:05:02
C00001,741.69,virement,IT,2025-05-22 14:05:02
C00001,556.01,retrait,ES,2025-06-04 14:05:02
C00002,1111.06,versement,ES,2025-05-20 14:05:02
C00001,1580.14,paiement,DE,2025-05-22 14:05:02
C00001,1990.22,paiement,FR,2025-05-18 14:05:02
C00002,1138.34,achat,FR,2025-05-24 14:05:02
C00001,172.93,paiement,FR,2025-06-11 14:05:02
C00002,680.76,virement,DE,2025-05-29 14:05:02
C00002,378.15,versement,ES,2025-06-06 14:05:02
C00970,1335.99,virement,ES,2025-05-28 14:05:02
C00001,1508.94,virement,DE,2025-05-27 14:05:02
C00002,1587.84,versement,FR,2025-06-06 14:05:02
C00001,1888.07,versement,FR,2025-06-03 14:05:02
C00001,503.79,achat,IT,2025-05-24 14:05:02
C00001,1328.05,virement,ES,2025-06-17 14:05:02
C00002,1792.48,retrait,IT,2025-05-21 14:05:02
C00002,200.36,achat,IT,2025-06-05 14:05:02
C00001,1380.85,achat,FR,2025-05-28 14:05:02
C00002,1298.28,paiement,IT,2025-06-17 14:05:02
C00001,67.43,virement,ES,2025-06-06 14:05:02
C00001,629.59,paiement,FR,2025-06-06 14:05:02
C00001,352.51,paiement,IT,2025-05-27 14:05:02
C00001,1577.32,retrait,DE,2025-06-11 14:05:02
C00001,1820.21,versement,FR,2025-06-01 14:05:02
C00002,1234.93,achat,IT,2025-06-07 14:05:02
C00002,494.81,virement,DE,2025-05-22 14:05:02
C00001,1415.85,virement,IT,2025-06-16 14:05:02
C00001,780.78,achat,DE,2025-06-05 14:05:02
C00001,699.07,retrait,FR,2025-05-28 14:05:02
C00002,161.2,virement,FR,2025-05-24 14:05:02
